frame,time,hitIndex,pointIndex,vertIndex,hitX,hitY,hitZ,normalX,normalY,normalZ
1284,8.5337,2,4069,-1,0.40535,0.30506,0.28528,0.32496,0.30747,-0.89435
1284,8.5337,3,4070,-1,0.40452,0.30562,0.28610,0.28850,0.35883,-0.88770
1284,8.5337,4,4071,-1,0.40453,0.30561,0.28671,0.29993,0.37126,-0.87875
1284,8.5337,5,4072,-1,0.40370,0.30617,0.28754,0.25740,0.42884,-0.86594
1284,8.5337,6,4073,-1,0.40372,0.30617,0.28816,0.26842,0.44477,-0.85447
1284,8.5337,7,16870,-1,0.40982,0.30132,0.27743,0.39821,0.05344,-0.91573
1284,8.5337,8,16871,-1,0.40983,0.30131,0.27803,0.40791,0.05437,-0.91140
1284,8.5337,9,16872,-1,0.40900,0.30187,0.27882,0.38984,0.08095,-0.91732
1284,8.5337,10,16873,-1,0.40902,0.30186,0.27943,0.40005,0.08262,-0.91276
1284,8.5337,11,16874,-1,0.40818,0.30242,0.28022,0.37998,0.11237,-0.91814
1284,8.5337,12,16875,-1,0.40820,0.30241,0.28083,0.39073,0.11501,-0.91329
1284,8.5337,13,16876,-1,0.40737,0.30297,0.28163,0.36822,0.14851,-0.91780
1284,8.5337,14,16877,-1,0.40654,0.30353,0.28244,0.34280,0.18512,-0.92099
1284,8.5337,15,16878,-1,0.40655,0.30352,0.28305,0.35399,0.19033,-0.91568
1285,8.5403,0,18922,-1,0.40457,0.29767,0.27646,0.18980,-0.09654,-0.97707
1285,8.5403,1,18923,-1,0.40459,0.29767,0.27707,0.19523,-0.09925,-0.97572
1285,8.5403,2,18924,-1,0.40374,0.29821,0.27786,0.16620,-0.07928,-0.98290
1285,8.5403,3,18925,-1,0.40290,0.29876,0.27865,0.13438,-0.05743,-0.98926
1285,8.5403,4,18926,-1,0.40292,0.29875,0.27926,0.13899,-0.05940,-0.98851
1285,8.5403,5,18927,-1,0.40207,0.29930,0.28006,0.10329,-0.03488,-0.99404
1285,8.5403,6,18928,-1,0.40209,0.29929,0.28067,0.10733,-0.03631,-0.99356
1285,8.5403,7,4446,-1,0.41070,0.30215,0.27802,0.43607,0.08770,-0.89563
1285,8.5403,8,4447,-1,0.41072,0.30215,0.27862,0.44643,0.08937,-0.89035
1285,8.5403,9,7071,-1,0.39651,0.29932,0.28455,-0.22043,-0.04287,-0.97446
1285,8.5403,10,14144,-1,0.39722,0.29602,0.27969,-0.13289,-0.19067,-0.97262
1285,8.5403,11,14145,-1,0.39637,0.29655,0.28049,-0.18022,-0.17107,-0.96864
1285,8.5403,12,14146,-1,0.39639,0.29655,0.28111,-0.18491,-0.17665,-0.96675
1285,8.5403,13,14147,-1,0.39553,0.29708,0.28191,-0.23694,-0.15465,-0.95914
1285,8.5403,14,14148,-1,0.39468,0.29762,0.28272,-0.29189,-0.13055,-0.94750
1285,8.5403,15,14149,-1,0.39382,0.29816,0.28353,-0.34933,-0.10432,-0.93117
1286,8.5462,0,4567,-1,0.41295,0.30138,0.28246,0.59283,0.06329,-0.80284
1286,8.5462,1,4568,-1,0.41297,0.30138,0.28306,0.60663,0.06437,-0.79238
1286,8.5462,2,4569,-1,0.41298,0.30137,0.28366,0.62085,0.06548,-0.78119
1286,8.5462,3,4570,-1,0.41216,0.30193,0.28447,0.61336,0.09744,-0.78377
1286,8.5462,4,4571,-1,0.41217,0.30192,0.28507,0.62876,0.09941,-0.77122
1286,8.5462,5,4572,-1,0.41219,0.30192,0.28568,0.64463,0.10143,-0.75774
1286,8.5462,6,4573,-1,0.41136,0.30248,0.28649,0.63717,0.13907,-0.75808
1286,8.5462,7,4574,-1,0.41137,0.30247,0.28709,0.65439,0.14224,-0.74266
1286,8.5462,8,4575,-1,0.41139,0.30247,0.28770,0.67212,0.14549,-0.72601
1286,8.5462,9,4471,-1,0.40980,0.29710,0.27812,0.40588,-0.11995,-0.90602
1286,8.5462,10,4472,-1,0.40896,0.29765,0.27891,0.38904,-0.10180,-0.91558
1286,8.5462,11,4473,-1,0.40812,0.29821,0.27970,0.37024,-0.08176,-0.92533
1286,8.5462,12,4474,-1,0.40814,0.29820,0.28030,0.38051,-0.08418,-0.92094
1286,8.5462,13,4475,-1,0.40730,0.29875,0.28110,0.35957,-0.06154,-0.93109
1286,8.5462,14,24864,-1,0.39372,0.30042,0.29513,-0.78925,0.05244,-0.61183
1286,8.5462,15,24865,-1,0.39287,0.30096,0.29598,-0.86527,0.11605,-0.48769
1287,8.5519,0,21049,-1,0.41466,0.30165,0.28225,0.63514,0.07145,-0.76908
1287,8.5519,1,21050,-1,0.41383,0.30221,0.28305,0.62904,0.10065,-0.77083
1287,8.5519,2,21051,-1,0.41385,0.30221,0.28365,0.64294,0.10244,-0.75903
1287,8.5519,3,21052,-1,0.41386,0.30220,0.28425,0.65721,0.10428,-0.74646
1287,8.5519,4,21053,-1,0.41304,0.30276,0.28506,0.65121,0.13804,-0.74624
1287,8.5519,5,21054,-1,0.41305,0.30276,0.28566,0.66653,0.14077,-0.73206
1287,8.5519,6,21055,-1,0.41307,0.30275,0.28627,0.68224,0.14357,-0.71690
1287,8.5519,7,19796,-1,0.40947,0.29945,0.28149,0.45538,-0.02666,-0.88990
1287,8.5519,8,19797,-1,0.40864,0.30000,0.28229,0.43830,0.00001,-0.89883
1287,8.5519,9,12894,-1,0.41284,0.30002,0.27867,0.51577,0.00077,-0.85672
1287,8.5519,10,5885,-1,0.39816,0.30333,0.29485,-0.28672,0.52076,-0.80412
1287,8.5519,11,5886,-1,0.39818,0.30333,0.29547,-0.30815,0.56348,-0.76651
1287,8.5519,12,5887,-1,0.39820,0.30332,0.29610,-0.33194,0.61116,-0.71854
1287,8.5519,13,17051,-1,0.41171,0.30152,0.28387,0.58566,0.07594,-0.80699
1287,8.5519,14,17052,-1,0.41172,0.30151,0.28447,0.60072,0.07745,-0.79570
1287,8.5519,15,17053,-1,0.41174,0.30150,0.28508,0.61630,0.07899,-0.78354
1288,8.5575,0,3724,-1,0.40088,0.29797,0.28497,0.05791,-0.13374,-0.98932
1288,8.5575,1,3725,-1,0.40003,0.29851,0.28579,0.00227,-0.10417,-0.99456
1288,8.5575,2,3726,-1,0.40005,0.29850,0.28640,0.00354,-0.10931,-0.99400
1288,8.5575,3,3727,-1,0.39920,0.29905,0.28722,-0.06219,-0.07419,-0.99530
1288,8.5575,4,3728,-1,0.39922,0.29904,0.28784,-0.06400,-0.07847,-0.99486
1288,8.5575,5,3729,-1,0.39837,0.29958,0.28866,-0.14213,-0.03635,-0.98918
1288,8.5575,6,3730,-1,0.39752,0.30013,0.28949,-0.22925,0.01166,-0.97330
1288,8.5575,7,3731,-1,0.39754,0.30012,0.29011,-0.24129,0.01168,-0.97038
1288,8.5575,8,3732,-1,0.39669,0.30066,0.29094,-0.34203,0.06845,-0.93719
1288,8.5575,9,3733,-1,0.39671,0.30065,0.29156,-0.36229,0.07210,-0.92927
1288,8.5575,10,3734,-1,0.39673,0.30065,0.29218,-0.38512,0.07621,-0.91971
1288,8.5575,11,3735,-1,0.39674,0.30064,0.29280,-0.41098,0.08085,-0.90805
1288,8.5575,12,3736,-1,0.39590,0.30118,0.29364,-0.53588,0.15452,-0.83003
1288,8.5575,13,3737,-1,0.39591,0.30118,0.29426,-0.57252,0.16477,-0.80316
1288,8.5575,14,3738,-1,0.39507,0.30172,0.29511,-0.68958,0.24023,-0.68321
1288,8.5575,15,3739,-1,0.39508,0.30171,0.29573,-0.73065,0.25435,-0.63361
1289,8.5631,0,18795,-1,0.39991,0.30364,0.29462,-0.01333,0.56011,-0.82831
1289,8.5631,1,4487,-1,0.39486,0.29896,0.28911,-0.42507,-0.08633,-0.90104
1289,8.5631,2,4488,-1,0.39488,0.29895,0.28973,-0.44441,-0.09114,-0.89118
1289,8.5631,3,4489,-1,0.39489,0.29894,0.29035,-0.46546,-0.09639,-0.87980
1289,8.5631,4,4490,-1,0.39404,0.29948,0.29118,-0.55918,-0.04877,-0.82761
1289,8.5631,5,4491,-1,0.39406,0.29947,0.29180,-0.58616,-0.05195,-0.80853
1289,8.5631,6,4492,-1,0.39407,0.29947,0.29243,-0.61525,-0.05540,-0.78638
1289,8.5631,7,4493,-1,0.39409,0.29946,0.29305,-0.64655,-0.05913,-0.76058
1289,8.5631,8,4494,-1,0.39324,0.30000,0.29389,-0.74197,-0.00030,-0.67043
1289,8.5631,9,4495,-1,0.39239,0.30054,0.29474,-0.82118,0.05772,-0.56774
1289,8.5631,10,4496,-1,0.39240,0.30053,0.29536,-0.85202,0.05924,-0.52015
1289,8.5631,11,4497,-1,0.39242,0.30052,0.29599,-0.88221,0.06066,-0.46693
1289,8.5631,12,5502,-1,0.41686,0.30514,0.28300,0.68858,0.21005,-0.69407
1289,8.5631,13,5503,-1,0.41688,0.30514,0.28360,0.70079,0.21330,-0.68073
1289,8.5631,14,4210,-1,0.39616,0.29885,0.28827,-0.31001,-0.09289,-0.94618
1289,8.5631,15,4211,-1,0.39617,0.29884,0.28889,-0.32410,-0.09810,-0.94092
1290,8.5686,0,3093,-1,0.41342,0.30179,0.28366,0.63225,0.08426,-0.77017
1290,8.5686,1,3094,-1,0.41343,0.30178,0.28426,0.64672,0.08576,-0.75789
1290,8.5686,2,3095,-1,0.41260,0.30234,0.28506,0.64038,0.11909,-0.75877
1290,8.5686,3,3096,-1,0.41262,0.30234,0.28567,0.65600,0.12149,-0.74492
1290,8.5686,4,3097,-1,0.41264,0.30233,0.28627,0.67203,0.12395,-0.73008
1290,8.5686,5,3098,-1,0.41181,0.30289,0.28708,0.66577,0.16312,-0.72811
1290,8.5686,6,3099,-1,0.41183,0.30289,0.28769,0.68307,0.16674,-0.71106
1290,8.5686,7,3611,-1,0.39638,0.30160,0.29488,-0.55985,0.24749,-0.79077
1290,8.5686,8,3612,-1,0.39553,0.30215,0.29573,-0.68296,0.32790,-0.65273
1290,8.5686,9,3613,-1,0.39555,0.30214,0.29635,-0.72516,0.34830,-0.59400
1290,8.5686,10,3689,-1,0.39745,0.29874,0.28744,-0.19792,-0.09795,-0.97531
1290,8.5686,11,3690,-1,0.39747,0.29873,0.28806,-0.20634,-0.10333,-0.97301
1290,8.5686,12,3691,-1,0.39662,0.29927,0.28888,-0.29047,-0.06252,-0.95484
1290,8.5686,13,3692,-1,0.39663,0.29927,0.28950,-0.30463,-0.06651,-0.95015
1290,8.5686,14,3693,-1,0.39578,0.29981,0.29033,-0.39960,-0.01844,-0.91650
1290,8.5686,15,3694,-1,0.39580,0.29980,0.29095,-0.42091,-0.02020,-0.90688
1291,8.5743,0,5737,-1,0.40980,0.29710,0.27812,0.40588,-0.11995,-0.90602
1291,8.5743,1,5738,-1,0.40896,0.29765,0.27891,0.38904,-0.10180,-0.91558
1291,8.5743,2,5739,-1,0.40812,0.29821,0.27970,0.37024,-0.08176,-0.92533
1291,8.5743,3,5740,-1,0.40814,0.29820,0.28030,0.38051,-0.08418,-0.92094
1291,8.5743,4,5741,-1,0.40730,0.29875,0.28110,0.35957,-0.06154,-0.93109
1291,8.5743,5,2568,-1,0.39727,0.30247,0.29487,-0.43222,0.39071,-0.81273
1291,8.5743,6,2569,-1,0.39729,0.30246,0.29549,-0.46698,0.42346,-0.77628
1291,8.5743,7,2570,-1,0.39644,0.30301,0.29634,-0.60030,0.50756,-0.61808
1291,8.5743,8,2751,-1,0.41730,0.30556,0.28300,0.69505,0.22355,-0.68333
1291,8.5743,9,4565,-1,0.39486,0.29896,0.28911,-0.42507,-0.08633,-0.90104
1291,8.5743,10,4566,-1,0.39488,0.29895,0.28973,-0.44441,-0.09114,-0.89118
1291,8.5743,11,4567,-1,0.39489,0.29894,0.29035,-0.46546,-0.09639,-0.87980
1291,8.5743,12,4568,-1,0.39404,0.29948,0.29118,-0.55918,-0.04877,-0.82761
1291,8.5743,13,4569,-1,0.39406,0.29947,0.29180,-0.58616,-0.05195,-0.80853
1291,8.5743,14,4570,-1,0.39407,0.29947,0.29243,-0.61525,-0.05540,-0.78638
1291,8.5743,15,4571,-1,0.39409,0.29946,0.29305,-0.64655,-0.05913,-0.76058
1292,8.5798,0,3296,-1,0.40240,0.30200,0.29087,0.24813,0.20746,-0.94625
1292,8.5798,1,3297,-1,0.40241,0.30200,0.29148,0.26568,0.21991,-0.93865
1292,8.5798,2,3298,-1,0.40157,0.30255,0.29232,0.19075,0.30880,-0.93180
1292,8.5798,3,3299,-1,0.40074,0.30310,0.29315,0.09736,0.41023,-0.90677
1292,8.5798,4,3300,-1,0.39990,0.30365,0.29399,-0.01463,0.51914,-0.85457
1292,8.5798,5,18186,-1,0.40431,0.29858,0.28272,0.24117,-0.07931,-0.96724
1292,8.5798,6,3283,-1,0.40732,0.29874,0.28170,0.37049,-0.06361,-0.92665
1292,8.5798,7,3284,-1,0.40648,0.29930,0.28250,0.34690,-0.03775,-0.93714
1292,8.5798,8,3285,-1,0.40649,0.29929,0.28311,0.35853,-0.03930,-0.93269
1292,8.5798,9,3286,-1,0.40565,0.29984,0.28392,0.33160,-0.00941,-0.94337
1292,8.5798,10,3287,-1,0.40567,0.29983,0.28452,0.34398,-0.01015,-0.93892
1292,8.5798,11,3288,-1,0.40569,0.29983,0.28513,0.35717,-0.01093,-0.93397
1292,8.5798,12,3289,-1,0.40485,0.30038,0.28595,0.32591,0.02536,-0.94506
1292,8.5798,13,3290,-1,0.40486,0.30037,0.28656,0.34002,0.02589,-0.94006
1292,8.5798,14,3291,-1,0.40488,0.30036,0.28717,0.35521,0.02646,-0.93441
1292,8.5798,15,3292,-1,0.40404,0.30091,0.28799,0.31790,0.07196,-0.94539
1293,8.5854,0,18925,-1,0.40865,0.29999,0.28289,0.45136,-0.00034,-0.89234
1293,8.5854,1,18926,-1,0.40867,0.29999,0.28350,0.46506,-0.00071,-0.88528
1293,8.5854,2,18927,-1,0.40783,0.30054,0.28430,0.44635,0.03085,-0.89433
1293,8.5854,3,18928,-1,0.40785,0.30053,0.28491,0.46127,0.03142,-0.88670
1293,8.5854,4,18929,-1,0.40701,0.30109,0.28572,0.43990,0.06832,-0.89545
1293,8.5854,5,18930,-1,0.40703,0.30108,0.28633,0.45623,0.07025,-0.88709
1293,8.5854,6,18931,-1,0.40705,0.30108,0.28694,0.47355,0.07230,-0.87779
1293,8.5854,7,18932,-1,0.40621,0.30163,0.28776,0.44927,0.11792,-0.88558
1293,8.5854,8,18933,-1,0.40623,0.30162,0.28837,0.46840,0.12212,-0.87503
1293,8.5854,9,18934,-1,0.40539,0.30218,0.28919,0.43928,0.17743,-0.88065
1293,8.5854,10,18935,-1,0.40541,0.30217,0.28980,0.46044,0.18485,-0.86823
1293,8.5854,11,18936,-1,0.40457,0.30273,0.29063,0.42436,0.25291,-0.86946
1293,8.5854,12,18937,-1,0.40374,0.30328,0.29146,0.37835,0.33192,-0.86411
1293,8.5854,13,18938,-1,0.40375,0.30327,0.29208,0.40119,0.34972,-0.84661
1293,8.5854,14,18939,-1,0.40292,0.30383,0.29291,0.34085,0.44672,-0.82721
1293,8.5854,15,20461,-1,0.39975,0.30085,0.29049,-0.02618,0.08904,-0.99568
1294,8.5911,0,10282,-1,0.39638,0.30160,0.29488,-0.55985,0.24749,-0.79077
1294,8.5911,1,10283,-1,0.39553,0.30215,0.29573,-0.68296,0.32790,-0.65273
1294,8.5911,2,10284,-1,0.39555,0.30214,0.29635,-0.72516,0.34830,-0.59400
1294,8.5911,3,6014,-1,0.41196,0.29919,0.27809,0.47883,-0.03239,-0.87731
1294,8.5911,4,6015,-1,0.41198,0.29918,0.27869,0.48959,-0.03335,-0.87131
1294,8.5911,5,18859,-1,0.41209,0.30055,0.28247,0.56750,0.02560,-0.82297
1294,8.5911,6,18860,-1,0.41126,0.30110,0.28327,0.55746,0.05471,-0.82840
1294,8.5911,7,18861,-1,0.41127,0.30110,0.28388,0.57208,0.05573,-0.81830
1294,8.5911,8,18862,-1,0.41129,0.30109,0.28448,0.58724,0.05677,-0.80742
1294,8.5911,9,3553,-1,0.41686,0.30514,0.28300,0.68858,0.21005,-0.69407
1294,8.5911,10,3554,-1,0.41688,0.30514,0.28360,0.70079,0.21330,-0.68073
1294,8.5911,11,6912,-1,0.40710,0.30247,0.28835,0.51245,0.17834,-0.84000
1294,8.5911,12,6913,-1,0.40712,0.30247,0.28896,0.53286,0.18453,-0.82584
1294,8.5911,13,6914,-1,0.40629,0.30302,0.28979,0.50846,0.24440,-0.82567
1294,8.5911,14,6915,-1,0.40630,0.30302,0.29040,0.53094,0.25399,-0.80845
1294,8.5911,15,6916,-1,0.40547,0.30357,0.29123,0.50032,0.32665,-0.80186
1295,8.5978,0,4322,-1,0.41552,0.30248,0.28224,0.65439,0.10473,-0.74887
1295,8.5978,1,4323,-1,0.41554,0.30248,0.28284,0.66732,0.10640,-0.73713
1295,8.5978,2,4324,-1,0.41471,0.30304,0.28364,0.66236,0.13702,-0.73655
1295,8.5978,3,4325,-1,0.41473,0.30304,0.28424,0.67615,0.13942,-0.72345
1295,8.5978,4,4326,-1,0.41391,0.30360,0.28505,0.67062,0.17377,-0.72116
1295,8.5978,5,20122,-1,0.39816,0.30333,0.29485,-0.28672,0.52076,-0.80412
1295,8.5978,6,20123,-1,0.39818,0.30333,0.29547,-0.30815,0.56348,-0.76651
1295,8.5978,7,20124,-1,0.39820,0.30332,0.29610,-0.33194,0.61116,-0.71854
1295,8.5978,8,18009,-1,0.41329,0.30043,0.27927,0.53948,0.01746,-0.84182
1295,8.5978,9,18010,-1,0.41330,0.30042,0.27987,0.55118,0.01754,-0.83420
1295,8.5978,10,18011,-1,0.41332,0.30042,0.28047,0.56326,0.01762,-0.82609
1295,8.5978,11,18012,-1,0.41249,0.30098,0.28126,0.55406,0.04337,-0.83135
1295,8.5978,12,18013,-1,0.41250,0.30097,0.28186,0.56706,0.04402,-0.82250
1295,8.5978,13,18014,-1,0.41252,0.30096,0.28247,0.58051,0.04470,-0.81303
1295,8.5978,14,18015,-1,0.41253,0.30096,0.28307,0.59439,0.04539,-0.80289
1295,8.5978,15,3156,-1,0.41686,0.30514,0.28300,0.68858,0.21005,-0.69407
1296,8.6046,0,4207,-1,0.40472,0.29761,0.28192,0.25035,-0.12674,-0.95982
1296,8.6046,1,4208,-1,0.40387,0.29816,0.28273,0.21750,-0.10340,-0.97057
1296,8.6046,2,4209,-1,0.40389,0.29815,0.28333,0.22582,-0.10732,-0.96824
1296,8.6046,3,4210,-1,0.40390,0.29815,0.28394,0.23471,-0.11149,-0.96565
1296,8.6046,4,4211,-1,0.40306,0.29869,0.28475,0.19602,-0.08378,-0.97701
1296,8.6046,5,4212,-1,0.40308,0.29869,0.28536,0.20481,-0.08754,-0.97488
1296,8.6046,6,4213,-1,0.40223,0.29923,0.28618,0.15914,-0.05476,-0.98574
1296,8.6046,7,4214,-1,0.40139,0.29978,0.28699,0.10613,-0.01694,-0.99421
1296,8.6046,8,4215,-1,0.40140,0.29977,0.28761,0.11259,-0.01832,-0.99347
1296,8.6046,9,4216,-1,0.40142,0.29976,0.28822,0.11970,-0.01983,-0.99261
1296,8.6046,10,4217,-1,0.40058,0.30031,0.28905,0.05259,0.02834,-0.99821
1296,8.6046,11,4218,-1,0.40059,0.30030,0.28966,0.05725,0.02935,-0.99793
1296,8.6046,12,13034,-1,0.39638,0.30160,0.29488,-0.55985,0.24749,-0.79077
1296,8.6046,13,13035,-1,0.39553,0.30215,0.29573,-0.68296,0.32790,-0.65273
1296,8.6046,14,13036,-1,0.39555,0.30214,0.29635,-0.72516,0.34830,-0.59400
1296,8.6046,15,9870,-1,0.40088,0.29797,0.28497,0.05791,-0.13374,-0.98932
1297,8.6116,0,4266,-1,0.41037,0.30027,0.28268,0.51379,0.01346,-0.85781
1297,8.6116,1,4267,-1,0.40954,0.30083,0.28349,0.49970,0.04342,-0.86511
1297,8.6116,2,4170,-1,0.41726,0.30415,0.28281,0.69859,0.16783,-0.69556
1297,8.6116,3,4171,-1,0.41645,0.30472,0.28361,0.69414,0.19917,-0.69174
1297,8.6116,4,4172,-1,0.41646,0.30471,0.28421,0.70681,0.20232,-0.67785
1297,8.6116,5,4173,-1,0.41564,0.30528,0.28502,0.70165,0.23696,-0.67197
1297,8.6116,6,4174,-1,0.41566,0.30528,0.28562,0.71490,0.24089,-0.65642
1297,8.6116,7,4175,-1,0.41484,0.30585,0.28643,0.70871,0.27924,-0.64789
1297,8.6116,8,4176,-1,0.41486,0.30584,0.28704,0.72248,0.28404,-0.63035
1297,8.6116,9,4177,-1,0.41487,0.30583,0.28764,0.73637,0.28886,-0.61181
1297,8.6116,10,4178,-1,0.41405,0.30640,0.28846,0.72897,0.33221,-0.59853
1297,8.6116,11,4179,-1,0.41407,0.30640,0.28907,0.74319,0.33795,-0.57745
1297,8.6116,12,4180,-1,0.41325,0.30697,0.28989,0.73352,0.38574,-0.55959
1297,8.6116,13,17840,-1,0.41418,0.30125,0.28046,0.58647,0.05177,-0.80832
1297,8.6116,14,17841,-1,0.41420,0.30125,0.28106,0.59884,0.05252,-0.79914
1297,8.6116,15,17842,-1,0.41421,0.30124,0.28166,0.61157,0.05329,-0.78939
1298,8.6174,0,18794,-1,0.40329,0.30001,0.29290,0.41996,0.00107,-0.90754
1298,8.6174,1,3396,-1,0.39862,0.30090,0.29752,-0.46269,0.30148,-0.83368
1298,8.6174,2,3397,-1,0.39864,0.30089,0.29814,-0.55045,0.36010,-0.75321
1298,8.6174,3,3398,-1,0.39780,0.30144,0.29899,-0.78266,0.50947,-0.35760
1298,8.6174,4,3399,-1,0.39781,0.30143,0.29961,-0.82843,0.54063,-0.14639
1298,8.6174,5,18766,-1,0.41660,0.30323,0.29063,0.85864,0.16680,-0.48467
1298,8.6174,6,18767,-1,0.41662,0.30322,0.29123,0.87168,0.16882,-0.46008
1298,8.6174,7,18768,-1,0.41580,0.30379,0.29205,0.87353,0.20940,-0.43943
1298,8.6174,8,18769,-1,0.41498,0.30436,0.29288,0.87353,0.25402,-0.41524
1298,8.6174,9,18770,-1,0.41500,0.30435,0.29348,0.88631,0.25706,-0.38519
1298,8.6174,10,18771,-1,0.41501,0.30434,0.29409,0.89844,0.25991,-0.35392
1298,8.6174,11,18772,-1,0.41419,0.30491,0.29492,0.89519,0.30979,-0.32040
1298,8.6174,12,18773,-1,0.41421,0.30490,0.29553,0.90598,0.31274,-0.28530
1298,8.6174,13,3454,-1,0.41528,0.30199,0.28945,0.81813,0.10637,-0.56512
1298,8.6174,14,3455,-1,0.41529,0.30198,0.29005,0.83325,0.10786,-0.54227
1298,8.6174,15,6944,-1,0.41389,0.29937,0.28627,0.71075,-0.03244,-0.70270
1299,8.6233,0,3413,-1,0.42214,0.30581,0.29013,0.88814,0.23314,-0.39604
1299,8.6233,1,3414,-1,0.42133,0.30639,0.29095,0.88738,0.26588,-0.37665
1299,8.6233,2,6385,-1,0.41555,0.29965,0.28426,0.70254,-0.01580,-0.71147
1299,8.6233,3,6386,-1,0.41556,0.29964,0.28485,0.71650,-0.01640,-0.69740
1299,8.6233,4,6387,-1,0.41473,0.30021,0.28566,0.71651,0.01000,-0.69751
1299,8.6233,5,6388,-1,0.41475,0.30020,0.28626,0.73156,0.00987,-0.68171
1299,8.6233,6,6389,-1,0.41476,0.30019,0.28686,0.74684,0.00972,-0.66494
1299,8.6233,7,6390,-1,0.41394,0.30075,0.28767,0.74822,0.04048,-0.66222
1299,8.6233,8,6391,-1,0.41395,0.30075,0.28827,0.76467,0.04095,-0.64312
1299,8.6233,9,6392,-1,0.41312,0.30131,0.28908,0.76651,0.07644,-0.63767
1299,8.6233,10,6393,-1,0.41314,0.30130,0.28968,0.78417,0.07771,-0.61566
1299,8.6233,11,6394,-1,0.41231,0.30186,0.29050,0.78623,0.11901,-0.60636
1299,8.6233,12,6395,-1,0.41233,0.30186,0.29111,0.80506,0.12126,-0.58067
1299,8.6233,13,6396,-1,0.41150,0.30242,0.29193,0.80684,0.16967,-0.56589
1299,8.6233,14,6397,-1,0.41152,0.30241,0.29254,0.82660,0.17310,-0.53550
1299,8.6233,15,6398,-1,0.41069,0.30297,0.29337,0.82702,0.23003,-0.51295
1300,8.6293,0,3808,-1,0.41801,0.30586,0.29383,0.90409,0.29419,-0.30997
1300,8.6293,1,3809,-1,0.41803,0.30585,0.29443,0.91247,0.29632,-0.28210
1300,8.6293,2,3634,-1,0.40692,0.30337,0.29713,0.84243,0.40986,-0.34974
1300,8.6293,3,3635,-1,0.40609,0.30392,0.29798,0.80953,0.52172,-0.26920
1300,8.6293,4,3636,-1,0.40610,0.30392,0.29859,0.82615,0.53011,-0.19095
1300,8.6293,5,11197,-1,0.40329,0.30001,0.29290,0.41996,0.00107,-0.90754
1300,8.6293,6,5280,-1,0.40502,0.30030,0.29266,0.56433,0.03396,-0.82485
1300,8.6293,7,5281,-1,0.41195,0.30283,0.29253,0.83144,0.19707,-0.51949
1300,8.6293,8,5282,-1,0.41197,0.30283,0.29314,0.84986,0.20069,-0.48730
1300,8.6293,9,2195,-1,0.42123,0.30500,0.28835,0.85860,0.20223,-0.47107
1300,8.6293,10,2196,-1,0.42125,0.30499,0.28895,0.86848,0.20413,-0.45174
1300,8.6293,11,2197,-1,0.42126,0.30499,0.28954,0.87814,0.20598,-0.43178
1300,8.6293,12,2198,-1,0.42128,0.30498,0.29014,0.88756,0.20775,-0.41119
1300,8.6293,13,2199,-1,0.42047,0.30556,0.29096,0.88778,0.24107,-0.39209
1300,8.6293,14,5983,-1,0.40346,0.30278,0.29762,0.68654,0.55284,-0.47226
1300,8.6293,15,2102,-1,0.41528,0.30199,0.28945,0.81813,0.10637,-0.56512
1301,8.6356,0,3155,-1,0.41528,0.30199,0.28945,0.81813,0.10637,-0.56512
1301,8.6356,1,3156,-1,0.41529,0.30198,0.29005,0.83325,0.10786,-0.54227
1301,8.6356,2,3157,-1,0.41447,0.30254,0.29087,0.83646,0.14711,-0.52791
1301,8.6356,3,3158,-1,0.41449,0.30254,0.29147,0.85203,0.14929,-0.50175
1301,8.6356,4,13145,-1,0.40346,0.30278,0.29762,0.68654,0.55284,-0.47226
1301,8.6356,5,13146,-1,0.40347,0.30278,0.29824,0.72608,0.58055,-0.36846
1301,8.6356,6,13147,-1,0.40349,0.30277,0.29885,0.75846,0.60216,-0.24931
1301,8.6356,7,13148,-1,0.40265,0.30332,0.29971,0.62255,0.77957,-0.06853
1301,8.6356,8,13149,-1,0.40267,0.30332,0.30033,0.62528,0.77668,0.07616
1301,8.6356,9,13150,-1,0.40330,0.30000,0.29351,0.45350,0.00022,-0.89126
1301,8.6356,10,13151,-1,0.40246,0.30055,0.29435,0.39776,0.08884,-0.91318
1301,8.6356,11,11921,-1,0.41853,0.30115,0.28402,0.75645,0.04703,-0.65236
1301,8.6356,12,11922,-1,0.41854,0.30115,0.28462,0.76877,0.04748,-0.63776
1301,8.6356,13,11923,-1,0.41772,0.30171,0.28542,0.77007,0.07443,-0.63361
1301,8.6356,14,20103,-1,0.40501,0.30031,0.29205,0.53253,0.03287,-0.84577
1301,8.6356,15,20104,-1,0.40502,0.30030,0.29266,0.56433,0.03396,-0.82485
1302,8.6423,0,4328,-1,0.42036,0.30418,0.28777,0.84421,0.17322,-0.50726
1302,8.6423,1,4329,-1,0.42038,0.30417,0.28836,0.85496,0.17501,-0.48828
1302,8.6423,2,4330,-1,0.42039,0.30416,0.28896,0.86554,0.17676,-0.46861
1302,8.6423,3,4331,-1,0.42041,0.30416,0.28956,0.87592,0.17845,-0.44824
1302,8.6423,4,4332,-1,0.41959,0.30473,0.29037,0.87716,0.21185,-0.43095
1302,8.6423,5,4333,-1,0.41961,0.30473,0.29097,0.88735,0.21385,-0.40852
1302,8.6423,6,5655,-1,0.42174,0.30681,0.29034,0.87858,0.27531,-0.39025
