frame,time,hitIndex,pointIndex,vertIndex,hitX,hitY,hitZ,normalX,normalY,normalZ
2380,17.0540,10,24682,-1,0.40475,0.28674,0.31400,0.23929,-0.66745,0.70516
2380,17.0540,11,24683,-1,0.40477,0.28674,0.31460,0.23496,-0.65357,0.71948
2380,17.0540,12,24684,-1,0.40478,0.28673,0.31519,0.23072,-0.64001,0.73291
2380,17.0540,13,24685,-1,0.40480,0.28672,0.31579,0.22657,-0.62679,0.74552
2380,17.0540,14,24686,-1,0.40481,0.28672,0.31639,0.22252,-0.61392,0.75736
2380,17.0540,15,24687,-1,0.40483,0.28671,0.31698,0.21857,-0.60139,0.76847
2381,17.0608,0,24896,-1,0.39338,0.28677,0.31699,-0.29394,-0.58725,0.75414
2381,17.0608,1,24897,-1,0.39339,0.28677,0.31760,-0.28734,-0.57575,0.76547
2381,17.0608,2,24898,-1,0.39341,0.28676,0.31820,-0.28092,-0.56454,0.77613
2381,17.0608,3,24899,-1,0.39343,0.28675,0.31881,-0.27469,-0.55362,0.78616
2381,17.0608,4,24900,-1,0.39344,0.28674,0.31942,-0.26863,-0.54299,0.79562
2381,17.0608,5,24901,-1,0.39346,0.28674,0.32003,-0.26274,-0.53265,0.80452
2381,17.0608,6,24924,-1,0.37591,0.29837,0.29901,-0.99687,-0.06765,-0.04100
2381,17.0608,7,24925,-1,0.37593,0.29836,0.29965,-0.99758,-0.06805,-0.01444
2381,17.0608,8,24926,-1,0.37594,0.29835,0.30029,-0.99758,-0.06839,0.01219
2381,17.0608,9,24927,-1,0.37596,0.29834,0.30094,-0.99688,-0.06869,0.03884
2381,17.0608,10,24892,-1,0.39420,0.28628,0.31427,-0.28096,-0.66526,0.69173
2381,17.0608,11,24893,-1,0.39333,0.28679,0.31516,-0.31479,-0.62347,0.71568
2381,17.0608,12,24894,-1,0.39335,0.28679,0.31577,-0.30766,-0.61112,0.72930
2381,17.0608,13,24895,-1,0.39336,0.28678,0.31638,-0.30071,-0.59905,0.74210
2381,17.0608,14,24928,-1,0.37598,0.29834,0.30158,-0.99547,-0.06893,0.06543
2381,17.0608,15,24929,-1,0.37600,0.29833,0.30222,-0.99336,-0.06913,0.09193
2382,17.0672,0,18698,-1,0.39439,0.29995,0.28744,-0.40775,-0.00330,-0.91309
2382,17.0672,1,18699,-1,0.39877,0.29720,0.28826,-0.10121,-0.23058,-0.96777
2382,17.0672,2,18700,-1,0.39879,0.29720,0.28888,-0.10503,-0.24303,-0.96432
2382,17.0672,3,18701,-1,0.39967,0.29664,0.28928,-0.02928,-0.29860,-0.95393
2382,17.0672,4,18702,-1,0.39969,0.29664,0.28989,-0.02939,-0.31551,-0.94847
2382,17.0672,5,18703,-1,0.39970,0.29663,0.29050,-0.02949,-0.33423,-0.94203
2382,17.0672,6,18704,-1,0.40058,0.29608,0.29090,0.05890,-0.39505,-0.91677
2382,17.0672,7,18705,-1,0.40060,0.29607,0.29151,0.06406,-0.41905,-0.90570
2382,17.0672,8,18706,-1,0.40062,0.29606,0.29212,0.06981,-0.44567,-0.89247
2382,17.0672,9,18707,-1,0.40150,0.29551,0.29251,0.16907,-0.50645,-0.84553
2382,17.0672,10,21301,-1,0.40151,0.29550,0.29311,0.18111,-0.53765,-0.82349
2382,17.0672,11,21302,-1,0.40153,0.29550,0.29372,0.19432,-0.57174,-0.79709
2382,17.0672,12,21303,-1,0.40155,0.29549,0.29433,0.20875,-0.60883,-0.76534
2382,17.0672,13,21304,-1,0.40243,0.29494,0.29471,0.31477,-0.65628,-0.68572
2382,17.0672,14,21305,-1,0.40244,0.29493,0.29532,0.33383,-0.69243,-0.63961
2382,17.0672,15,21306,-1,0.40246,0.29492,0.29592,0.35347,-0.72943,-0.58565
2383,17.0746,0,32001,-1,0.38553,0.28925,0.30787,-0.73575,-0.54638,0.40017
2383,17.0746,1,32002,-1,0.38913,0.28717,0.30806,-0.58273,-0.68825,0.43213
2383,17.0746,2,32003,-1,0.38915,0.28716,0.30867,-0.57360,-0.67884,0.45843
2383,17.0746,3,32004,-1,0.38917,0.28715,0.30929,-0.56427,-0.66913,0.48360
2383,17.0746,4,32005,-1,0.39203,0.28552,0.31579,-0.34846,-0.63363,0.69072
2383,17.0746,5,32006,-1,0.39205,0.28551,0.31640,-0.34144,-0.62239,0.70431
2383,17.0746,6,32007,-1,0.39207,0.28550,0.31701,-0.33456,-0.61135,0.71716
2383,17.0746,7,32008,-1,0.39208,0.28549,0.31762,-0.32782,-0.60052,0.72932
2383,17.0746,8,32009,-1,0.39210,0.28549,0.31822,-0.32123,-0.58990,0.74083
2383,17.0746,9,32065,-1,0.39682,0.28881,0.31423,-0.17286,-0.60885,0.77423
2383,17.0746,10,32066,-1,0.39684,0.28880,0.31484,-0.16766,-0.59386,0.78691
2383,17.0746,11,32067,-1,0.39685,0.28880,0.31544,-0.16266,-0.57938,0.79866
2383,17.0746,12,32068,-1,0.39687,0.28879,0.31605,-0.15785,-0.56542,0.80956
2383,17.0746,13,32069,-1,0.39689,0.28878,0.31666,-0.15322,-0.55196,0.81968
2383,17.0746,14,32070,-1,0.39690,0.28878,0.31726,-0.14877,-0.53898,0.82908
2383,17.0746,15,32071,-1,0.39692,0.28877,0.31787,-0.14449,-0.52648,0.83782
2384,17.0823,0,31776,-1,0.39925,0.29621,0.28990,-0.06964,-0.35027,-0.93405
2384,17.0823,1,31777,-1,0.39926,0.29620,0.29051,-0.07195,-0.37035,-0.92610
2384,17.0823,2,31778,-1,0.40015,0.29565,0.29090,0.01448,-0.43114,-0.90217
2384,17.0823,3,31779,-1,0.40016,0.29565,0.29151,0.01697,-0.45643,-0.88960
2384,17.0823,4,31780,-1,0.40018,0.29564,0.29212,0.01974,-0.48431,-0.87468
2384,17.0823,5,31781,-1,0.40019,0.29563,0.29273,0.02284,-0.51509,-0.85683
2384,17.0823,6,31782,-1,0.40108,0.29508,0.29312,0.12630,-0.57700,-0.80692
2384,17.0823,7,31783,-1,0.40109,0.29507,0.29373,0.13575,-0.61203,-0.77909
2384,17.0823,8,31784,-1,0.40111,0.29507,0.29434,0.14603,-0.64985,-0.74590
2384,17.0823,9,31791,-1,0.39695,0.29074,0.30293,-0.29926,-0.90983,0.28751
2384,17.0823,10,31792,-1,0.39785,0.29020,0.30328,-0.20382,-0.92833,0.31089
2384,17.0823,11,31793,-1,0.39786,0.29019,0.30389,-0.19842,-0.91109,0.36130
2384,17.0823,12,31794,-1,0.39788,0.29019,0.30450,-0.19271,-0.89209,0.40870
2384,17.0823,13,31795,-1,0.39790,0.29018,0.30510,-0.18678,-0.87174,0.45297
2384,17.0823,14,31796,-1,0.39791,0.29017,0.30571,-0.18072,-0.85041,0.49411
2384,17.0823,15,31797,-1,0.39793,0.29016,0.30632,-0.17460,-0.82845,0.53216
2385,17.0890,0,25056,-1,0.39455,0.29285,0.29569,-0.54677,-0.71723,-0.43199
2385,17.0890,1,25057,-1,0.39632,0.29178,0.29585,-0.37069,-0.82900,-0.41875
2385,17.0890,2,25058,-1,0.39634,0.29177,0.29646,-0.37824,-0.85026,-0.36606
2385,17.0890,3,25059,-1,0.39635,0.29176,0.29707,-0.38481,-0.86952,-0.30961
2385,17.0890,4,25060,-1,0.39637,0.29176,0.29768,-0.39018,-0.88624,-0.24968
2385,17.0890,5,25061,-1,0.39639,0.29175,0.29829,-0.39413,-0.89989,-0.18673
2385,17.0890,6,25062,-1,0.39640,0.29174,0.29890,-0.39647,-0.90999,-0.12140
2385,17.0890,7,25063,-1,0.39730,0.29120,0.29927,-0.29284,-0.95287,-0.07932
2385,17.0890,8,25064,-1,0.39643,0.29173,0.30012,-0.39587,-0.91821,0.01325
2385,17.0890,9,25065,-1,0.39733,0.29119,0.30049,-0.28981,-0.95564,0.05262
2385,17.0890,10,25066,-1,0.39734,0.29118,0.30109,-0.28641,-0.95082,0.11795
2385,17.0890,11,30509,-1,0.38379,0.30659,0.28218,-0.64897,0.26403,-0.71353
2385,17.0890,12,30510,-1,0.38381,0.30659,0.28282,-0.66066,0.26877,-0.70092
2385,17.0890,13,30511,-1,0.38382,0.30658,0.28346,-0.67258,0.27360,-0.68759
2385,17.0890,14,30512,-1,0.38384,0.30657,0.28411,-0.68471,0.27852,-0.67349
2385,17.0890,15,30513,-1,0.38386,0.30657,0.28475,-0.69704,0.28352,-0.65859
2386,17.0950,0,25069,-1,0.38527,0.28599,0.31417,-0.59436,-0.56526,0.57203
2386,17.0950,1,27591,-1,0.38460,0.30172,0.28466,-0.70637,0.07892,-0.70343
2386,17.0950,2,27592,-1,0.38549,0.30117,0.28511,-0.69668,0.05638,-0.71516
2386,17.0950,3,27593,-1,0.38726,0.30009,0.28535,-0.65629,0.00457,-0.75449
2386,17.0950,4,27594,-1,0.38815,0.29954,0.28578,-0.64017,-0.02470,-0.76784
2386,17.0950,5,27595,-1,0.38904,0.29900,0.28621,-0.62137,-0.05688,-0.78145
2386,17.0950,6,27596,-1,0.38993,0.29845,0.28664,-0.59942,-0.09222,-0.79510
2386,17.0950,7,27597,-1,0.39169,0.29737,0.28686,-0.52692,-0.16710,-0.83332
2386,17.0950,8,27598,-1,0.39258,0.29682,0.28728,-0.49239,-0.21112,-0.84438
2386,17.0950,9,27599,-1,0.39260,0.29681,0.28790,-0.50912,-0.21925,-0.83230
2386,17.0950,10,27600,-1,0.39261,0.29681,0.28852,-0.52682,-0.22786,-0.81886
2386,17.0950,11,27601,-1,0.39350,0.29626,0.28893,-0.48593,-0.27980,-0.82800
2386,17.0950,12,27602,-1,0.39352,0.29625,0.28955,-0.50410,-0.29152,-0.81296
2386,17.0950,13,27603,-1,0.39354,0.29625,0.29017,-0.52337,-0.30398,-0.79604
2386,17.0950,14,27604,-1,0.39443,0.29570,0.29057,-0.47378,-0.36549,-0.80122
2386,17.0950,15,27605,-1,0.39444,0.29569,0.29119,-0.49310,-0.38210,-0.78157
2387,17.1011,0,27648,-1,0.39620,0.29601,0.29096,-0.35894,-0.37691,-0.85388
2387,17.1011,1,25056,-1,0.39234,0.29350,0.29554,-0.69714,-0.59135,-0.40534
2387,17.1011,2,25057,-1,0.39235,0.29349,0.29616,-0.71138,-0.60533,-0.35709
2387,17.1011,3,25058,-1,0.39237,0.29348,0.29678,-0.72416,-0.61816,-0.30571
2387,17.1011,4,25059,-1,0.39326,0.29294,0.29716,-0.66314,-0.69442,-0.27933
2387,17.1011,5,25060,-1,0.39328,0.29294,0.29778,-0.67217,-0.70625,-0.22226
2387,17.1011,6,25061,-1,0.39329,0.29293,0.29839,-0.67903,-0.71585,-0.16273
2387,17.1011,7,25062,-1,0.39331,0.29292,0.29901,-0.68345,-0.72294,-0.10131
2387,17.1011,8,25063,-1,0.39333,0.29292,0.29962,-0.68525,-0.72729,-0.03862
2387,17.1011,9,25064,-1,0.39334,0.29291,0.30024,-0.68433,-0.72876,0.02461
2387,17.1011,10,25065,-1,0.39336,0.29290,0.30085,-0.68068,-0.72733,0.08761
2387,17.1011,11,27474,-1,0.39893,0.30201,0.27523,-0.04288,0.08065,-0.99582
2387,17.1011,12,27475,-1,0.39895,0.30200,0.27585,-0.04331,0.08242,-0.99566
2387,17.1011,13,27476,-1,0.39897,0.30199,0.27647,-0.04376,0.08428,-0.99548
2387,17.1011,14,27477,-1,0.39898,0.30199,0.27708,-0.04423,0.08624,-0.99529
2387,17.1011,15,27478,-1,0.39900,0.30198,0.27770,-0.04473,0.08831,-0.99509
2388,17.1069,0,27785,-1,0.39196,0.29304,0.29802,-0.74352,-0.64316,-0.18312
2388,17.1069,1,27786,-1,0.39197,0.29303,0.29864,-0.74919,-0.65000,-0.12729
2388,17.1069,2,27787,-1,0.39287,0.29250,0.29902,-0.68581,-0.72159,-0.09470
2388,17.1069,3,27788,-1,0.39288,0.29249,0.29963,-0.68732,-0.72547,-0.03567
2388,17.1069,4,27789,-1,0.39290,0.29248,0.30025,-0.68642,-0.72682,0.02380
2388,17.1069,5,27790,-1,0.39292,0.29248,0.30086,-0.68309,-0.72559,0.08308
2388,17.1069,6,27791,-1,0.39293,0.29247,0.30148,-0.67742,-0.72185,0.14157
2388,17.1069,7,27792,-1,0.39295,0.29246,0.30209,-0.66953,-0.71572,0.19867
2388,17.1069,8,27793,-1,0.39296,0.29245,0.30271,-0.65964,-0.70740,0.25389
2388,17.1069,9,27794,-1,0.39298,0.29245,0.30332,-0.64800,-0.69712,0.30679
2388,17.1069,10,27795,-1,0.39300,0.29244,0.30394,-0.63486,-0.68518,0.35705
2388,17.1069,11,27796,-1,0.39301,0.29243,0.30455,-0.62052,-0.67185,0.40444
2388,17.1069,12,27797,-1,0.39303,0.29243,0.30517,-0.60526,-0.65743,0.44883
2388,17.1069,13,27798,-1,0.39304,0.29242,0.30579,-0.58934,-0.64219,0.49017
2388,17.1069,14,27799,-1,0.39306,0.29241,0.30640,-0.57300,-0.62639,0.52850
2388,17.1069,15,27800,-1,0.39308,0.29241,0.30702,-0.55644,-0.61025,0.56388
2389,17.1133,0,27903,-1,0.38260,0.29231,0.29886,-0.91308,-0.40337,-0.05979
2389,17.1133,1,27744,-1,0.39254,0.29202,0.30333,-0.65334,-0.69867,0.29157
2389,17.1133,2,30560,-1,0.38971,0.29230,0.29704,-0.78008,-0.58395,-0.22466
2389,17.1133,3,30561,-1,0.38972,0.29229,0.29765,-0.78683,-0.59046,-0.17958
2389,17.1133,4,30574,-1,0.39715,0.29543,0.29381,-0.34744,-0.55681,-0.75449
2389,17.1133,5,30575,-1,0.39717,0.29543,0.29443,-0.36576,-0.59036,-0.71951
2389,17.1133,6,30576,-1,0.39718,0.29542,0.29504,-0.38513,-0.62609,-0.67800
2389,17.1133,7,30577,-1,0.39720,0.29541,0.29565,-0.40530,-0.66362,-0.62876
2389,17.1133,8,30578,-1,0.39721,0.29541,0.29627,-0.42582,-0.70226,-0.57054
2389,17.1133,9,30579,-1,0.39723,0.29540,0.29688,-0.44600,-0.74089,-0.50216
2389,17.1133,10,30580,-1,0.39725,0.29539,0.29750,-0.46488,-0.77789,-0.42282
2389,17.1133,11,30496,-1,0.38635,0.28739,0.30428,-0.71593,-0.66114,0.22435
2389,17.1133,12,30497,-1,0.38636,0.28739,0.30490,-0.70984,-0.65665,0.25483
2389,17.1133,13,30498,-1,0.38638,0.28738,0.30551,-0.70316,-0.65159,0.28460
2389,17.1133,14,30499,-1,0.38736,0.28683,0.30833,-0.62998,-0.65626,0.41527
2389,17.1133,15,30500,-1,0.38737,0.28682,0.30895,-0.62121,-0.64827,0.44028
2390,17.1209,0,33147,-1,0.38919,0.28851,0.31077,-0.56599,-0.60142,0.56387
2390,17.1209,1,33148,-1,0.38921,0.28851,0.31139,-0.55501,-0.59098,0.58540
2390,17.1209,2,33149,-1,0.38922,0.28850,0.31200,-0.54407,-0.58054,0.60578
2390,17.1209,3,33150,-1,0.38924,0.28849,0.31262,-0.53319,-0.57012,0.62504
2390,17.1209,4,33151,-1,0.38925,0.28849,0.31323,-0.52241,-0.55976,0.64324
2390,17.1209,5,26107,-1,0.38527,0.28599,0.31417,-0.59436,-0.56526,0.57203
2390,17.1209,6,27601,-1,0.38826,0.28768,0.30894,-0.61082,-0.64095,0.46485
2390,17.1209,7,27602,-1,0.38827,0.28767,0.30955,-0.60097,-0.63183,0.48952
2390,17.1209,8,27603,-1,0.38829,0.28766,0.31017,-0.59097,-0.62250,0.51308
2390,17.1209,9,27604,-1,0.38830,0.28766,0.31078,-0.58085,-0.61302,0.53555
2390,17.1209,10,27605,-1,0.38832,0.28765,0.31140,-0.57067,-0.60344,0.55696
2390,17.1209,11,27606,-1,0.38834,0.28764,0.31201,-0.56046,-0.59379,0.57733
2390,17.1209,12,27607,-1,0.38835,0.28764,0.31263,-0.55026,-0.58411,0.59668
2390,17.1209,13,27608,-1,0.38837,0.28763,0.31325,-0.54011,-0.57444,0.61506
2390,17.1209,14,27609,-1,0.38838,0.28762,0.31386,-0.53003,-0.56481,0.63250
2390,17.1209,15,27610,-1,0.38840,0.28762,0.31448,-0.52005,-0.55525,0.64904
2391,17.1280,0,32800,-1,0.39751,0.29730,0.29032,-0.24047,-0.26083,-0.93496
2391,17.1280,1,32801,-1,0.39753,0.29729,0.29094,-0.25298,-0.27688,-0.92701
2391,17.1280,2,32802,-1,0.39754,0.29729,0.29156,-0.26690,-0.29477,-0.91754
2391,17.1280,3,32803,-1,0.39843,0.29674,0.29195,-0.17822,-0.36986,-0.91183
2391,17.1280,4,32804,-1,0.39844,0.29673,0.29257,-0.18827,-0.39556,-0.89894
2391,17.1280,5,25809,-1,0.39212,0.29780,0.28623,-0.49190,-0.13708,-0.85979
2391,17.1280,6,25810,-1,0.39301,0.29726,0.28665,-0.45631,-0.17906,-0.87162
2391,17.1280,7,25811,-1,0.39303,0.29725,0.28727,-0.47202,-0.18612,-0.86171
2391,17.1280,8,25812,-1,0.39304,0.29724,0.28789,-0.48872,-0.19364,-0.85068
2391,17.1280,9,25813,-1,0.39393,0.29670,0.28830,-0.44670,-0.24320,-0.86100
2391,17.1280,10,25814,-1,0.39395,0.29669,0.28892,-0.46377,-0.25369,-0.84886
2391,17.1280,11,25815,-1,0.39396,0.29668,0.28954,-0.48200,-0.26492,-0.83516
2391,17.1280,12,25816,-1,0.39485,0.29614,0.28995,-0.43123,-0.32377,-0.84215
2391,17.1280,13,25817,-1,0.39487,0.29613,0.29057,-0.44946,-0.33912,-0.82643
2391,17.1280,14,25818,-1,0.39489,0.29612,0.29118,-0.46899,-0.35559,-0.80846
2391,17.1280,15,25819,-1,0.39577,0.29557,0.29158,-0.40613,-0.42522,-0.80886
2392,17.1347,0,27889,-1,0.39432,0.29373,0.30392,-0.60874,-0.67292,0.42026
2392,17.1347,1,27702,-1,0.38921,0.29328,0.29478,-0.78538,-0.48870,-0.37993
2392,17.1347,2,27703,-1,0.39010,0.29275,0.29517,-0.75053,-0.55013,-0.36614
2392,17.1347,3,27704,-1,0.39012,0.29274,0.29579,-0.76215,-0.56010,-0.32468
2392,17.1347,4,27705,-1,0.39014,0.29273,0.29641,-0.77259,-0.56924,-0.28119
2392,17.1347,5,27706,-1,0.39015,0.29273,0.29703,-0.78166,-0.57741,-0.23583
2392,17.1347,6,27707,-1,0.39017,0.29272,0.29765,-0.78915,-0.58446,-0.18880
2392,17.1347,7,27708,-1,0.39107,0.29218,0.29803,-0.74238,-0.64972,-0.16355
2392,17.1347,8,27709,-1,0.39108,0.29218,0.29865,-0.74681,-0.65535,-0.11312
2392,17.1347,9,27710,-1,0.39110,0.29217,0.29927,-0.74932,-0.65932,-0.06175
2392,17.1347,10,27711,-1,0.39112,0.29216,0.29988,-0.74984,-0.66155,-0.00981
2392,17.1347,11,27712,-1,0.39113,0.29216,0.30050,-0.74832,-0.66199,0.04227
2392,17.1347,12,27713,-1,0.39115,0.29215,0.30112,-0.74479,-0.66064,0.09408
2392,17.1347,13,27714,-1,0.39205,0.29161,0.30149,-0.68240,-0.71970,0.12790
2392,17.1347,14,27715,-1,0.39206,0.29161,0.30211,-0.67589,-0.71485,0.17935
2392,17.1347,15,27716,-1,0.39208,0.29160,0.30272,-0.66770,-0.70820,0.22941
2393,17.1408,0,27723,-1,0.39671,0.29501,0.29382,-0.38263,-0.58060,-0.71868
2393,17.1408,1,27724,-1,0.39673,0.29500,0.29443,-0.40092,-0.61217,-0.68155
2393,17.1408,2,27725,-1,0.39674,0.29499,0.29505,-0.41993,-0.64521,-0.63826
2393,17.1408,3,27726,-1,0.39676,0.29499,0.29566,-0.43933,-0.67926,-0.58787
2393,17.1408,4,27727,-1,0.39677,0.29498,0.29628,-0.45865,-0.71362,-0.52951
2393,17.1408,5,27728,-1,0.39679,0.29497,0.29689,-0.47723,-0.74725,-0.46247
2393,17.1408,6,27729,-1,0.39681,0.29497,0.29750,-0.49421,-0.77877,-0.38636
2393,17.1408,7,27730,-1,0.39682,0.29496,0.29812,-0.50859,-0.80654,-0.30139
2393,17.1408,8,27731,-1,0.39684,0.29495,0.29873,-0.51928,-0.82878,-0.20850
2393,17.1408,9,27732,-1,0.39685,0.29495,0.29934,-0.52532,-0.84382,-0.10952
2393,17.1408,10,26068,-1,0.39429,0.29374,0.30269,-0.64220,-0.70438,0.30238
2393,17.1408,11,26069,-1,0.39431,0.29373,0.30330,-0.62632,-0.68965,0.36346
2393,17.1408,12,33662,-1,0.38448,0.28846,0.30168,-0.79955,-0.59435,0.08647
2393,17.1408,13,33663,-1,0.38449,0.28845,0.30230,-0.79647,-0.59303,0.11809
2393,17.1408,14,24800,-1,0.39736,0.30162,0.28224,-0.14645,0.08995,-0.98512
2393,17.1408,15,24801,-1,0.39738,0.30161,0.28286,-0.15068,0.09272,-0.98422
2394,17.1468,0,26094,-1,0.39275,0.29394,0.29430,-0.65727,-0.54903,-0.51630
2394,17.1468,1,26095,-1,0.39276,0.29393,0.29492,-0.67493,-0.56567,-0.47380
2394,17.1468,2,26096,-1,0.39278,0.29393,0.29554,-0.69184,-0.58180,-0.42763
2394,17.1468,3,26097,-1,0.39367,0.29339,0.29592,-0.63150,-0.66010,-0.40679
2394,17.1468,4,26098,-1,0.39369,0.29338,0.29654,-0.64535,-0.67700,-0.35383
2394,17.1468,5,26099,-1,0.39371,0.29337,0.29716,-0.65758,-0.69230,-0.29716
2394,17.1468,6,26100,-1,0.39372,0.29337,0.29777,-0.66780,-0.70558,-0.23709
2394,17.1468,7,26101,-1,0.39374,0.29336,0.29839,-0.67562,-0.71640,-0.17409
2394,17.1468,8,26102,-1,0.39375,0.29335,0.29900,-0.68072,-0.72442,-0.10878
2394,17.1468,9,26103,-1,0.39377,0.29335,0.29962,-0.68288,-0.72933,-0.04196
2394,17.1468,10,26104,-1,0.39379,0.29334,0.30023,-0.68194,-0.73096,0.02553
2394,17.1468,11,26105,-1,0.39380,0.29333,0.30085,-0.67791,-0.72927,0.09275
2394,17.1468,12,26106,-1,0.39382,0.29332,0.30146,-0.67090,-0.72434,0.15881
2394,17.1468,13,26107,-1,0.39383,0.29332,0.30208,-0.66114,-0.71639,0.22289
2394,17.1468,14,26108,-1,0.39385,0.29331,0.30269,-0.64894,-0.70573,0.28429
2394,17.1468,15,26109,-1,0.39387,0.29330,0.30331,-0.63469,-0.69275,0.34244
2395,17.1540,0,24578,-1,0.39196,0.29304,0.29802,-0.74352,-0.64316,-0.18312
2395,17.1540,1,24579,-1,0.39197,0.29303,0.29864,-0.74919,-0.65000,-0.12729
2395,17.1540,2,24580,-1,0.39287,0.29250,0.29902,-0.68581,-0.72159,-0.09470
2395,17.1540,3,24581,-1,0.39288,0.29249,0.29963,-0.68732,-0.72547,-0.03567
2395,17.1540,4,24582,-1,0.39290,0.29248,0.30025,-0.68642,-0.72682,0.02380
2395,17.1540,5,24583,-1,0.39292,0.29248,0.30086,-0.68309,-0.72559,0.08308
2395,17.1540,6,24584,-1,0.39293,0.29247,0.30148,-0.67742,-0.72185,0.14157
2395,17.1540,7,24585,-1,0.39295,0.29246,0.30209,-0.66953,-0.71572,0.19867
2395,17.1540,8,24586,-1,0.39296,0.29245,0.30271,-0.65964,-0.70740,0.25389
2395,17.1540,9,24587,-1,0.39298,0.29245,0.30332,-0.64800,-0.69712,0.30679
2395,17.1540,10,24588,-1,0.39300,0.29244,0.30394,-0.63486,-0.68518,0.35705
2395,17.1540,11,24589,-1,0.39301,0.29243,0.30455,-0.62052,-0.67185,0.40444
2395,17.1540,12,24590,-1,0.39303,0.29243,0.30517,-0.60526,-0.65743,0.44883
2395,17.1540,13,24591,-1,0.39304,0.29242,0.30579,-0.58934,-0.64219,0.49017
2395,17.1540,14,24592,-1,0.39306,0.29241,0.30640,-0.57300,-0.62639,0.52850
2395,17.1540,15,24593,-1,0.39308,0.29241,0.30702,-0.55644,-0.61025,0.56388
2396,17.1612,0,31744,-1,0.39216,0.29156,0.30580,-0.60808,-0.65421,0.44972
2396,17.1612,1,31745,-1,0.39218,0.29156,0.30641,-0.59380,-0.64067,0.48676
2396,17.1612,2,31746,-1,0.39219,0.29155,0.30703,-0.57916,-0.62667,0.52139
2396,17.1612,3,31747,-1,0.39221,0.29154,0.30765,-0.56433,-0.61238,0.55365
2396,17.1612,4,31748,-1,0.39222,0.29154,0.30826,-0.54943,-0.59792,0.58362
2396,17.1612,5,31749,-1,0.39224,0.29153,0.30888,-0.53458,-0.58343,0.61142
2396,17.1612,6,31750,-1,0.39226,0.29152,0.30949,-0.51987,-0.56902,0.63714
2396,17.1612,7,31751,-1,0.39227,0.29152,0.31011,-0.50539,-0.55476,0.66092
2396,17.1612,8,31752,-1,0.39229,0.29151,0.31072,-0.49119,-0.54073,0.68289
2396,17.1612,9,31753,-1,0.39230,0.29150,0.31134,-0.47733,-0.52699,0.70316
2396,17.1612,10,31754,-1,0.39232,0.29150,0.31195,-0.46383,-0.51357,0.72188
2396,17.1612,11,31755,-1,0.39234,0.29149,0.31257,-0.45073,-0.50051,0.73914
2396,17.1612,12,31756,-1,0.39235,0.29148,0.31318,-0.43804,-0.48783,0.75508
2396,17.1612,13,28608,-1,0.38755,0.29012,0.29955,-0.78293,-0.62145,-0.02859
2396,17.1612,14,28609,-1,0.38845,0.28959,0.29992,-0.74259,-0.66973,-0.00486
2396,17.1612,15,28610,-1,0.38847,0.28958,0.30054,-0.74147,-0.67008,0.03482
2397,17.1677,0,34570,-1,0.40158,0.30316,0.27565,0.06433,0.12847,-0.98962
2397,17.1677,1,34577,-1,0.39803,0.29629,0.29380,-0.26256,-0.49565,-0.82788
2397,17.1677,2,30287,-1,0.39715,0.29543,0.29381,-0.34744,-0.55681,-0.75449
2397,17.1677,3,30288,-1,0.39717,0.29543,0.29443,-0.36576,-0.59036,-0.71951
2397,17.1677,4,30289,-1,0.39718,0.29542,0.29504,-0.38513,-0.62609,-0.67800
2397,17.1677,5,30290,-1,0.39720,0.29541,0.29565,-0.40530,-0.66362,-0.62876
2397,17.1677,6,30291,-1,0.39721,0.29541,0.29627,-0.42582,-0.70226,-0.57054
2397,17.1677,7,30292,-1,0.39723,0.29540,0.29688,-0.44600,-0.74089,-0.50216
2397,17.1677,8,30293,-1,0.39725,0.29539,0.29750,-0.46488,-0.77789,-0.42282
2397,17.1677,9,4836,-1,0.39411,0.30150,0.27578,-0.23571,0.06010,-0.96996
2397,17.1677,10,4837,-1,0.39413,0.30149,0.27640,-0.24094,0.06131,-0.96860
2397,17.1677,11,4838,-1,0.39415,0.30149,0.27702,-0.24642,0.06259,-0.96714
2397,17.1677,12,27371,-1,0.38990,0.28944,0.30399,-0.66702,-0.69700,0.26322
2397,17.1677,13,27372,-1,0.38991,0.28944,0.30460,-0.65867,-0.68981,0.30053
2397,17.1677,14,27373,-1,0.38993,0.28943,0.30522,-0.64955,-0.68178,0.33654
2397,17.1677,15,27374,-1,0.38995,0.28942,0.30583,-0.63976,-0.67301,0.37116
2398,17.1737,0,13515,-1,0.39500,0.29467,0.29590,-0.59681,-0.63620,-0.48895
2398,17.1737,1,13516,-1,0.39589,0.29413,0.29629,-0.50903,-0.72766,-0.45978
2398,17.1737,2,13517,-1,0.39591,0.29412,0.29690,-0.52436,-0.75337,-0.39684
2398,17.1737,3,13518,-1,0.39592,0.29411,0.29752,-0.53788,-0.77673,-0.32769
2398,17.1737,4,13519,-1,0.39506,0.29464,0.29837,-0.66115,-0.71761,-0.21889
2398,17.1737,5,13520,-1,0.39508,0.29464,0.29898,-0.66940,-0.72986,-0.13860
2398,17.1737,6,13521,-1,0.39597,0.29409,0.29936,-0.56116,-0.82285,-0.08949
2398,17.1737,7,13522,-1,0.39511,0.29462,0.30021,-0.67229,-0.73971,0.02922
2398,17.1737,8,13523,-1,0.39513,0.29462,0.30083,-0.66658,-0.73677,0.11329
2398,17.1737,9,13524,-1,0.39514,0.29461,0.30144,-0.65635,-0.72879,0.19512
